Ammonia (ppm),CO2 (ppm),Temperature (°C),Humidity (%),Egg Production (eggs/hen/day),Egg Production Category
8.030777066,1485.633749,29.11435364,67.97010579,3.931588708,Low
31.19767071,1392.771205,22.30185248,42.28881697,1.081378161,Low
20.56473756,1630.667646,23.10119969,86.59612178,4.419495145,High
32.9411983,1893.717993,29.32444367,71.39687466,1.685080125,Low
7.058391522,1476.276518,21.92344921,89.70309917,5.426125934,High
44.21915628,564.9476121,23.97771313,66.86782024,0.570963669,Low
48.80700361,713.8524485,32.52868322,75.5055446,2.615239132,Low
48.59950349,1731.729342,24.90637259,42.81047789,2.272648071,Low
38.73433243,655.8203289,27.32090234,71.58680884,2.167951004,Low
10.85388081,423.2879388,34.11710503,78.23248058,0.260413721,Low
39.12184382,1495.576092,23.40723633,78.92571474,0.06492207,Low
6.106411241,984.2948043,25.84439026,78.50558261,8.376050804,High
5.995559819,1864.068089,29.09686663,51.31413136,2.589401888,Low
19.56245986,1405.433621,31.33008394,88.76992388,4.753324392,High
26.98894357,453.7122622,33.5248008,89.75910603,0.639704596,Low
39.6683338,1911.356164,33.73209481,43.77979376,0.271559694,Low
35.74829195,739.5473482,31.64960112,86.82232114,2.098789358,Low
25.06562179,873.2612337,23.42496255,54.47245972,5.165310832,High
17.31319998,983.8427033,20.37213995,74.46420409,6.690126803,High
49.87060251,387.0813039,25.75660896,56.90554604,0.084570946,Low
24.1781586,1144.076218,22.12323276,88.38771617,4.22485054,High
25.31241609,509.6414348,30.65581471,45.07519292,1.748156106,Low
12.36307195,981.6495554,29.9169588,64.88734085,5.118007229,High
40.76642969,896.2066396,20.65957462,61.4023896,2.429835027,Low
36.21570016,1613.828142,32.54890669,56.30117261,1.831612282,Low
14.93463258,1665.38987,23.73114899,72.27669954,3.332641826,Low
8.707147053,560.8019001,26.48340613,46.55278717,2.047745016,Low
35.62246859,923.1370185,30.01900603,75.83312091,2.952529929,Low
34.45300464,934.7003738,26.4412818,89.02960619,5.716753754,High
17.29667871,557.3977547,26.61931704,80.22793572,5.615006728,High
47.7888603,1657.370959,20.98441993,83.00083765,0.90651046,Low
11.79760513,1502.288158,26.02165324,57.98183716,5.252364529,High
24.45506605,623.6490367,31.4727184,56.24433032,5.553310338,High
47.46271641,923.4272446,33.72764506,65.85241773,2.034978614,Low
23.88772926,479.8685423,26.20245706,42.28633074,0.75168527,Low
33.73366764,1367.951215,26.3537874,87.26790672,5.861501916,High
22.89174791,506.3322717,30.53940659,47.18925865,1.352458234,Low
17.33968411,1976.088087,34.14158002,85.15065196,0.389416676,Low
49.27899416,1627.159527,24.0059141,44.1791111,0.329333685,Low
23.42003028,963.4055343,26.6021631,81.13124638,4.942556962,High
45.23446417,1283.558685,31.93959865,47.59812629,1.313128939,Low
15.34795727,1849.281088,29.14540354,41.9065807,0.283451626,Low
14.58971168,1241.968777,21.65879516,75.97447251,5.221093716,High
6.40103373,596.6474269,29.41599103,54.01326501,5.397975502,High
34.32500714,943.7957045,22.80119427,75.72480764,5.176246892,High
21.58368547,1733.346271,27.65323901,67.75426252,0.606782633,Low
43.89612124,1395.162127,27.93654901,45.44036951,2.069326368,Low
26.2944458,1406.231453,33.14305043,86.60650367,0.032168409,Low
48.56870426,1773.596526,26.93741411,62.61570874,0.915336419,Low
13.34864821,1819.754198,24.19163633,76.72236389,1.196464594,Low
44.08804256,1863.647372,23.46449522,65.0510286,2.505740847,Low
39.94685838,461.2436285,33.11377815,70.21807375,1.171183119,Low
39.69148301,1225.014203,22.56516282,55.13867962,0.033808339,Low
43.01524527,1558.866186,26.38802841,50.0180152,1.057039235,Low
39.24607959,1586.775637,22.80759672,67.12851017,1.496772295,Low
33.17991447,1331.417543,31.5995606,62.01094865,5.84701436,High
10.9060195,583.5384698,27.1155896,59.50566067,5.823102911,High
6.463678077,1655.614942,25.26715536,73.62835975,3.542622115,Low
46.43815315,1524.189267,25.41649461,74.5253316,0.555439625,Low
32.74926415,446.4308116,32.7832131,42.2960028,0.490144369,Low
40.84417809,1088.476702,28.30660931,56.93722471,2.366765797,Low
26.66850582,595.7615792,30.76801777,60.58822751,3.018066121,Low
10.2788685,873.7109777,33.45557774,44.84460806,0.381531595,Low
10.63336065,330.7378567,33.52612514,51.79504333,1.613878895,Low
35.85043793,980.5607763,24.92763582,42.58208986,0.742686201,Low
24.36376527,1234.790766,34.28676895,89.81210493,0.277069375,Low
14.0236127,1353.290408,20.37313823,76.82786015,4.079634037,High
27.1217546,1427.933587,25.65253342,44.37250783,0.822622815,Low
7.889402168,1721.695232,33.43698286,41.01246899,1.53331292,Low
31.18871309,666.2869424,24.1195532,75.96439001,5.937700781,High
17.1047032,504.8190981,24.09622175,61.95960828,3.37291391,Low
40.89015953,1747.613192,24.53933428,79.33983545,1.118180115,Low
18.96628815,566.2417853,29.18470077,86.17380189,5.795955054,High
25.48490671,1957.092138,26.57499163,69.96501945,2.63061913,Low
5.522924296,1732.31499,30.90102255,49.35542115,1.182813104,Low
8.260109951,1151.49023,33.42365964,79.1097018,2.096859794,Low
22.66221004,1968.416422,30.11299062,87.79058716,0.263571041,Low
26.59724756,465.5404395,23.0670008,69.01156435,5.137623167,High
32.00092467,815.211794,33.99022854,74.09987236,2.918573188,Low
18.12481604,1384.981506,23.9673931,56.87373475,4.612464459,High
36.27418488,895.0116764,22.24841443,59.07638473,1.495470681,Low
43.70550787,1878.233338,21.34950918,76.73272489,0.561955859,Low
40.0932945,411.5643499,28.45075611,86.38855492,1.901364597,Low
6.782847141,1234.000115,21.70643694,71.44941936,4.771311842,High
26.62281263,1304.472655,22.08163826,79.49239542,4.955799178,High
9.721858029,1409.63781,24.50045721,48.58175087,0.07824986,Low
15.89202571,734.6325797,24.22479515,50.59795451,4.646170465,High
49.3998167,919.7629268,29.06359265,66.60173434,1.78480453,Low
11.41229943,1734.2569,32.25117919,48.82770961,0.622590406,Low
27.44996691,631.4027072,31.42024484,71.74975351,3.624998572,Low
32.81700804,1705.67534,23.93726682,54.58265927,0.828654506,Low
36.61092367,1256.514219,23.67965747,79.57663093,2.135164775,Low
30.18419076,1595.718769,34.48687295,80.40551733,1.818798191,Low
5.439688134,1513.132523,20.12354362,63.18937279,5.537287938,High
19.69075887,652.7695422,33.195808,49.04053175,0.886975716,Low
28.29702395,1266.981652,22.99592779,72.33874805,5.73620418,High
8.953992462,1775.12936,34.20926485,89.63935091,2.231118486,Low
20.7782119,1034.597603,25.13460927,71.1295449,4.18503501,High
6.494139896,1943.204309,26.60527661,41.78873454,0.285786197,Low
8.536032372,1068.76567,30.60680921,40.86469879,0.770950987,Low
22.86154743,542.7355823,28.81503577,56.01809852,5.870304652,High
10.97220893,962.0389561,24.76908995,49.78919034,0.931090128,Low
30.53933817,1917.894091,28.30746374,80.65256036,0.98970288,Low
36.02592361,843.5254439,30.96060327,82.24028335,0.568766793,Low
41.02640146,1775.766872,20.63502419,52.93093857,2.420551803,Low
14.00676099,1798.126159,20.16798958,56.28223885,0.826932691,Low
12.5367162,895.3170914,26.87100409,51.81234839,3.990774745,Low
9.705552815,441.5380187,21.97754927,85.41912737,7.657392434,High
33.63936123,1531.748446,29.96516437,65.13246673,4.301184839,High
36.79140769,829.5709083,23.21078684,72.8068522,1.234022371,Low
6.421376517,1630.970144,26.4927666,60.77410433,4.511231086,High
47.12955108,1052.513242,22.96506405,71.55070968,2.443538639,Low
7.338707764,1124.953462,28.22725379,59.29276884,5.457855122,High
29.35833509,1622.445991,21.74080189,56.98392189,5.394939401,High
36.90772338,950.0176628,20.34660279,71.72400366,0.303374517,Low
44.19361057,1053.316487,20.76697457,69.5531039,2.39903641,Low
37.13391195,939.5237969,34.31387662,54.67639771,0.36075532,Low
41.07776374,924.478876,22.13429328,47.46742252,0.37417131,Low
20.27525866,1194.109181,30.6271738,58.42883469,5.843588315,High
41.66713012,1674.959056,21.01889306,60.75988196,2.458193534,Low
8.605168087,915.0061303,21.62240528,71.43421667,8.209641867,High
45.26674952,1191.233025,27.63314377,85.72643818,2.624910613,Low
29.64165693,1440.236453,26.97306395,41.80923988,2.968093928,Low
41.77839965,758.0470587,34.27370464,52.18305063,1.8319262,Low
25.3543228,771.7887683,34.1725318,49.68579711,1.838695311,Low
33.96099628,1886.802316,31.69412964,65.11472043,2.263281087,Low
28.68811974,1530.008775,29.03152745,61.48504035,3.696416857,Low
37.92152848,1281.21735,26.82440476,76.45188119,0.501374585,Low
8.673349191,1401.124093,25.34267801,52.12079563,5.27874225,High
7.71584378,349.8090533,34.2063132,69.72491829,1.034714385,Low
16.11964553,1350.775041,29.04363217,84.19286318,3.405211069,Low
12.17951061,1166.165084,28.68608792,85.533887,3.944633178,Low
44.2302605,1227.774456,23.47851683,87.93923024,1.075910604,Low
14.86462943,911.0205056,20.70046727,78.6630576,9.860910638,High
48.91393651,438.5056261,34.1778287,85.29939531,2.093879133,Low
20.16031063,628.6766971,24.70602888,51.7265436,4.592568952,High
13.19530621,1916.266012,26.63883535,49.87904722,2.906619416,Low
40.53643282,994.7892559,21.71959915,40.32440419,2.709419221,Low
34.6418499,1093.361365,32.55386495,75.34221787,1.53600257,Low
27.41880724,389.6066428,20.41447749,86.87335939,5.717038906,High
29.99135979,363.8625902,32.50986143,49.34676725,1.212913974,Low
37.36408002,1519.20846,22.10427519,71.84717877,0.691261996,Low
15.28046336,1214.760929,33.29846169,77.32298796,0.69803453,Low
49.83502622,1164.800173,30.94658956,86.38071176,1.986946573,Low
48.8656923,713.3117017,22.47005394,72.3430112,1.503210962,Low
34.26465589,1566.076244,28.48726989,88.51468664,4.976852541,High
13.97941029,586.0021845,24.68984472,57.23365705,5.058227893,High
35.61027091,622.8890642,22.67349648,57.49642669,0.066968619,Low
8.248928404,1083.210691,32.88773299,67.1506255,0.162118777,Low
6.379362599,786.6757656,26.0528415,59.17509406,4.59803318,High
16.59572998,720.6870681,25.97815572,40.07128641,0.573106433,Low
25.81803305,1396.903996,22.54830012,76.58860125,4.897601306,High
44.07226274,1406.651967,25.74598514,77.58585207,1.656557218,Low
37.72260814,1701.679019,33.07425269,77.34873023,1.757281075,Low
38.42179345,1010.104564,25.44693066,57.25103333,0.907366139,Low
24.14720005,424.2446547,34.27405344,66.11447367,1.919530519,Low
20.56707466,765.2328544,34.19463349,57.99867591,2.488477909,Low
21.69674433,1966.009287,22.17347989,40.80182,2.994213761,Low
49.44423037,1313.639578,22.6596688,68.12244706,2.515333159,Low
6.804913614,1506.553044,32.94011105,46.1880333,1.672496279,Low
44.01641733,312.5083104,25.89141378,44.0020662,0.580288775,Low
31.04039339,1180.949745,20.06560973,77.77495343,5.044337628,High
24.73769386,363.7987178,24.1080773,40.47531012,2.812961357,Low
37.63659472,1267.691361,28.9644349,87.95042218,0.635599619,Low
26.90010236,1865.310444,31.98898949,65.76276821,0.767986862,Low
44.30404571,1946.312522,22.00082926,89.15082154,0.44702563,Low
45.53158388,1218.939548,21.65812047,42.89987862,2.210164931,Low
23.97744171,1078.948169,33.8313898,69.17647744,1.21968451,Low
17.45725088,1906.52906,31.26722552,57.4663518,0.188086917,Low
31.65576479,1445.136714,28.84669401,82.17412464,5.624849974,High
46.05635055,410.3287752,31.53780185,58.06113676,1.673015714,Low
14.47979851,1091.733482,26.43281542,53.02437895,3.993282876,Low
33.03349626,708.4165314,31.37683621,82.87765635,4.031948928,High
33.4202099,1098.667346,25.57704487,58.73265458,3.870753661,Low
37.99008601,1074.291472,23.66141859,40.84166599,1.366440517,Low
10.92054583,1289.646165,30.93520132,59.51445504,4.011125065,High
37.21212341,906.5098336,26.29508438,72.72611345,1.643838912,Low
45.90646343,579.2597641,34.72065656,52.71797694,2.320551757,Low
13.0857399,1156.323039,25.24227773,61.59937962,5.02338385,High
15.68944962,1711.344903,33.82591131,42.83575691,0.883370678,Low
48.71277923,1428.820788,33.99443823,69.40463958,1.586223035,Low
13.14396287,875.2253721,23.62779421,77.81474619,9.36050464,High
43.4473292,1890.389139,31.97331772,60.66562807,0.204618704,Low
27.15250354,1850.752871,26.49611758,61.01163164,0.234891801,Low
16.12539835,655.892279,33.76287091,44.41412493,1.668510204,Low
44.18374556,367.0098947,26.75186409,50.09704323,1.917345385,Low
25.03873648,1560.224804,31.16455576,47.73376516,0.634239047,Low
28.16678093,1706.937444,27.00451114,64.08438843,2.23566038,Low
21.16550162,1945.369762,23.41701134,66.46277705,1.938790131,Low
31.68278831,1812.72187,22.99025193,87.44700656,2.769867805,Low
12.35857427,1320.909106,26.38146791,43.66157521,0.506862606,Low
22.59866915,1201.088977,31.33241986,69.99339866,5.254122796,High
48.62355451,347.3297871,29.07607228,66.32492637,0.250929272,Low
16.61600447,719.3159596,30.32943935,65.8116549,4.695877229,High
34.5531499,1081.345078,24.23489526,83.65796437,4.655685418,High
19.63355289,1368.45663,27.22153019,50.27692353,4.165155134,High
39.80629066,1247.328117,20.66592897,42.03866372,2.533713443,Low
10.88931473,1562.481182,32.26298624,73.61357538,0.013111934,Low
48.64194703,775.6037825,34.84838243,57.25787321,1.560538206,Low
25.42052936,1260.419433,26.10318594,40.87949581,0.65146065,Low
15.62227085,449.8418138,20.1644548,52.56870036,5.230495857,High
8.30735363,1003.23139,22.54688959,55.46633871,3.129202279,Low
12.63910573,1575.273416,29.78790317,70.84191884,5.494664065,High
28.38982769,1478.781451,29.18118977,48.6292897,2.51427668,Low
20.16514294,1984.092653,31.81797079,60.6527174,2.498598037,Low
42.29975146,772.4149142,23.80826016,64.12377222,0.45770558,Low
24.38993856,1146.921809,31.45447873,62.96186957,4.891219556,High
16.19214227,860.2017034,30.31976032,88.69703833,3.043102078,Low
32.7715244,1049.025294,24.84221747,42.27521189,2.543887774,Low
36.80497476,1756.815221,28.18232222,87.54840932,2.168925581,Low
12.51688586,1463.155428,22.20910713,69.0968607,4.593461193,High
12.54286473,1800.150025,26.78846755,79.78638575,2.191774299,Low
6.650214212,645.9688842,33.21796009,61.5196309,0.28297229,Low
38.13809068,1784.7139,26.3178707,62.69189406,1.585967497,Low
34.87120374,401.5958661,32.5935006,83.96632495,0.873829475,Low
26.35838941,1810.618777,28.85380048,84.79672481,2.91785839,Low
42.9876702,859.4254251,22.8781507,51.93444407,2.571353852,Low
41.25515688,834.7989768,28.71659367,49.96209393,2.199827088,Low
31.3409464,1170.55058,27.58974994,64.81175869,5.801242906,High
44.07220762,1899.173319,25.97962003,85.01385136,1.040529914,Low
14.26285445,381.22832,21.79445659,56.11775467,5.702639697,High
10.03638287,898.7926576,26.25062996,72.60073077,3.975714696,Low
17.13873252,1756.172381,21.09143564,75.40758439,2.198390159,Low
7.568908524,973.2926116,21.48153577,78.93373324,8.945667647,High
28.90262876,638.5667259,26.23874799,68.1962229,3.055049629,Low
47.14725615,1022.150108,24.58072223,60.12275891,1.083179095,Low
6.77045933,955.4392525,33.88316489,88.35079944,0.058298017,Low
10.49494613,1856.207542,25.63558708,70.56653767,2.991276053,Low
25.34895627,1595.288439,31.36787183,76.42826058,3.366590285,Low
47.02437579,1158.696445,27.9537129,57.24914228,1.628432687,Low
19.22702472,1980.229963,30.56128503,73.49745905,2.371668716,Low
27.82556639,1090.971803,23.90173975,52.88988311,3.603790807,Low
6.870778657,399.0043124,34.12857459,52.25484588,1.455158004,Low
11.67544404,745.8663471,27.95132745,75.73611009,4.822286283,High
49.39835553,1041.319816,32.46986107,66.06973681,0.480614263,Low
48.43034134,566.734461,25.4756854,74.16383052,2.33566638,Low
5.222299142,1910.860715,21.50317024,53.47192454,0.898009372,Low
47.83153034,1603.643126,30.10567472,69.93616705,0.633069229,Low
33.7603972,756.0882407,20.11639473,62.19668249,4.674866239,High
44.05632325,1304.367707,27.12939465,69.84801434,1.230940883,Low
25.4632935,1526.463567,22.89202854,54.54398661,5.760857834,High
28.20182129,1900.174179,29.41063257,75.77254818,2.640188095,Low
26.99809611,1798.780094,34.6912981,80.29646831,1.45005199,Low
35.00889159,1175.826784,26.96604359,52.99582369,1.077791324,Low
11.28430646,1616.909454,32.26247385,55.03102799,0.976553945,Low
6.348811544,1255.646082,27.6167628,73.05771349,3.802690869,Low
18.85684737,1239.596613,27.43760047,74.77925872,4.633643561,High
36.71063432,495.0613292,33.9563524,75.20498422,2.414935814,Low
14.08340535,514.4340186,33.34948803,74.13492524,0.932269825,Low
35.3044595,1200.207146,31.78700698,59.64038585,0.570282269,Low
48.64604207,757.0646265,24.4438363,59.74268372,1.426451419,Low
9.225532211,335.7627342,28.17512624,52.74088118,3.20710325,Low
35.26709532,1528.826647,23.3584585,47.84168499,2.103837018,Low
24.96875987,355.2272144,26.65875047,74.62886897,4.555074799,High
44.06640145,1311.97063,27.26319599,44.6594393,1.489124424,Low
12.97174053,1216.62945,32.4746006,86.88961434,0.901336139,Low
36.16816785,1946.984974,33.44042548,81.33431518,2.714020313,Low
42.71518803,1123.162337,26.21930094,82.875287,0.271458876,Low
47.50763988,408.1224418,20.26556668,85.33344073,2.609472027,Low
35.74616127,1237.869545,32.9266076,60.43024854,1.130115607,Low
27.37286438,1729.86349,22.61418018,82.33503617,2.641870548,Low
32.80312581,1994.643783,29.32822946,47.90306501,2.186284375,Low
44.1007243,1031.583395,20.37456351,41.08208973,0.31251218,Low
30.6774386,844.5078622,25.99259713,79.24456973,5.49460886,High
6.367417686,1841.310605,34.78940453,43.7398324,2.046530501,Low
46.8926913,625.1116194,21.51040402,89.42623337,0.096905739,Low
36.0287038,1346.229156,26.35539728,73.73982148,0.401108046,Low
35.44310236,989.7145211,24.60724925,77.67248551,1.906884168,Low
14.70538186,369.8400204,33.57632185,52.29019281,1.987801509,Low
34.64984616,890.3904063,33.04010162,73.6932697,2.239954299,Low
22.72389825,750.8884883,23.5654814,42.16099686,2.160736202,Low
